,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
620,"frozenset({'h-Nizka', 'no2-Zelo dobra'})",frozenset({'nox-Zelo nizka'}),0.5568495077355837,1.0,0.5568495077355837,1.0,1.0,0.0,inf,0.0
622,"frozenset({'h-Nizka', 'pm4-Zelo dobra'})",frozenset({'pm25-Zelo dobra'}),0.5481293952180029,1.0,0.5481293952180029,1.0,1.0,0.0,inf,0.0
628,"frozenset({'h-Nizka', 'nox-Zelo nizka', 'pm4-Zelo dobra'})",frozenset({'pm25-Zelo dobra'}),0.5481293952180029,1.0,0.5481293952180029,1.0,1.0,0.0,inf,0.0
630,"frozenset({'h-Nizka', 'pm4-Zelo dobra', 'pm25-Zelo dobra'})",frozenset({'nox-Zelo nizka'}),0.5481293952180029,1.0,0.5481293952180029,1.0,1.0,0.0,inf,0.0
633,"frozenset({'h-Nizka', 'pm4-Zelo dobra'})","frozenset({'nox-Zelo nizka', 'pm25-Zelo dobra'})",0.5481293952180029,1.0,0.5481293952180029,1.0,1.0,0.0,inf,0.0
645,"frozenset({'h-Nizka', 'pm4-Zelo dobra'})",frozenset({'nox-Zelo nizka'}),0.5481293952180029,1.0,0.5481293952180029,1.0,1.0,0.0,inf,0.0
656,"frozenset({'h-Nizka', 'pm4-Zelo dobra', 'no2-Zelo dobra'})",frozenset({'pm25-Zelo dobra'}),0.5440225035161744,1.0,0.5440225035161744,1.0,1.0,0.0,inf,0.0
672,"frozenset({'h-Nizka', 'pm4-Zelo dobra', 'no2-Zelo dobra'})",frozenset({'nox-Zelo nizka'}),0.5440225035161744,1.0,0.5440225035161744,1.0,1.0,0.0,inf,0.0
684,"frozenset({'h-Nizka', 'nox-Zelo nizka', 'pm4-Zelo dobra', 'no2-Zelo dobra'})",frozenset({'pm25-Zelo dobra'}),0.5440225035161744,1.0,0.5440225035161744,1.0,1.0,0.0,inf,0.0
685,"frozenset({'h-Nizka', 'pm25-Zelo dobra', 'pm4-Zelo dobra', 'no2-Zelo dobra'})",frozenset({'nox-Zelo nizka'}),0.5440225035161744,1.0,0.5440225035161744,1.0,1.0,0.0,inf,0.0
689,"frozenset({'h-Nizka', 'pm4-Zelo dobra', 'no2-Zelo dobra'})","frozenset({'nox-Zelo nizka', 'pm25-Zelo dobra'})",0.5440225035161744,1.0,0.5440225035161744,1.0,1.0,0.0,inf,0.0
714,"frozenset({'o3-Dobra', 'nox-Zelo nizka'})",frozenset({'pm25-Zelo dobra'}),0.5078481012658228,1.0,0.5078481012658228,1.0,1.0,0.0,inf,0.0
715,"frozenset({'o3-Dobra', 'pm25-Zelo dobra'})",frozenset({'nox-Zelo nizka'}),0.5078481012658228,1.0,0.5078481012658228,1.0,1.0,0.0,inf,0.0
717,frozenset({'o3-Dobra'}),"frozenset({'nox-Zelo nizka', 'pm25-Zelo dobra'})",0.5078481012658228,1.0,0.5078481012658228,1.0,1.0,0.0,inf,0.0
720,frozenset({'o3-Dobra'}),frozenset({'nox-Zelo nizka'}),0.5078481012658228,1.0,0.5078481012658228,1.0,1.0,0.0,inf,0.0
722,frozenset({'o3-Dobra'}),frozenset({'pm25-Zelo dobra'}),0.5078481012658228,1.0,0.5078481012658228,1.0,1.0,0.0,inf,0.0
724,"frozenset({'o3-Dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",frozenset({'pm25-Zelo dobra'}),0.5062728551336146,1.0,0.5062728551336146,1.0,1.0,0.0,inf,0.0
725,"frozenset({'o3-Dobra', 'pm25-Zelo dobra', 'no2-Zelo dobra'})",frozenset({'nox-Zelo nizka'}),0.5062728551336146,1.0,0.5062728551336146,1.0,1.0,0.0,inf,0.0
728,"frozenset({'o3-Dobra', 'no2-Zelo dobra'})","frozenset({'nox-Zelo nizka', 'pm25-Zelo dobra'})",0.5062728551336146,1.0,0.5062728551336146,1.0,1.0,0.0,inf,0.0
738,"frozenset({'o3-Dobra', 'no2-Zelo dobra'})",frozenset({'pm25-Zelo dobra'}),0.5062728551336146,1.0,0.5062728551336146,1.0,1.0,0.0,inf,0.0
745,"frozenset({'o3-Dobra', 'no2-Zelo dobra'})",frozenset({'nox-Zelo nizka'}),0.5062728551336146,1.0,0.5062728551336146,1.0,1.0,0.0,inf,0.0
411,"frozenset({'pm1-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'no2-Zelo dobra'})",0.8032630098452883,0.9574683544303797,0.8016315049226441,0.9979689032077321,1.0422996212772453,0.03253259271128206,20.940235704931876,0.20628035784881094
427,"frozenset({'pm25-Zelo dobra', 'nox-Zelo nizka', 'pm1-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'no2-Zelo dobra'})",0.8032630098452883,0.9574683544303797,0.8016315049226441,0.9979689032077321,1.0422996212772453,0.03253259271128206,20.940235704931876,0.20628035784881094
439,"frozenset({'nox-Zelo nizka', 'pm1-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.8032630098452883,0.9574683544303797,0.8016315049226441,0.9979689032077321,1.0422996212772453,0.03253259271128206,20.940235704931876,0.20628035784881094
440,"frozenset({'pm25-Zelo dobra', 'pm1-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8032630098452883,0.9574683544303797,0.8016315049226441,0.9979689032077321,1.0422996212772453,0.03253259271128206,20.940235704931876,0.20628035784881094
457,"frozenset({'pm1-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'pm25-Zelo dobra', 'pm4-Zelo dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8032630098452883,0.9574683544303797,0.8016315049226441,0.9979689032077321,1.0422996212772453,0.03253259271128206,20.940235704931876,0.20628035784881094
485,"frozenset({'nox-Zelo nizka', 'pm1-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'no2-Zelo dobra'})",0.8032630098452883,0.9574683544303797,0.8016315049226441,0.9979689032077321,1.0422996212772453,0.03253259271128206,20.940235704931876,0.20628035784881094
493,"frozenset({'pm1-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8032630098452883,0.9574683544303797,0.8016315049226441,0.9979689032077321,1.0422996212772453,0.03253259271128206,20.940235704931876,0.20628035784881094
515,"frozenset({'pm25-Zelo dobra', 'pm1-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'no2-Zelo dobra'})",0.8032630098452883,0.9574683544303797,0.8016315049226441,0.9979689032077321,1.0422996212772453,0.03253259271128206,20.940235704931876,0.20628035784881094
523,"frozenset({'pm1-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.8032630098452883,0.9574683544303797,0.8016315049226441,0.9979689032077321,1.0422996212772453,0.03253259271128206,20.940235704931876,0.20628035784881094
404,"frozenset({'pm4-Zelo dobra', 'pm1-Zelo dobra', 'pm10-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.8032630098452883,0.9909985935302391,0.8016315049226441,0.9979689032077321,1.0070336221695964,0.005598991931096808,4.431795916387687,0.035501691162128694
418,"frozenset({'pm1-Zelo dobra', 'pm10-Zelo dobra', 'pm4-Zelo dobra', 'nox-Zelo nizka', 'pm25-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.8032630098452883,0.9909985935302391,0.8016315049226441,0.9979689032077321,1.0070336221695964,0.005598991931096808,4.431795916387687,0.035501691162128694
423,"frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'pm1-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.8032630098452883,0.9909985935302391,0.8016315049226441,0.9979689032077321,1.0070336221695964,0.005598991931096808,4.431795916387687,0.035501691162128694
424,"frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra', 'pm1-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8032630098452883,0.9909985935302391,0.8016315049226441,0.9979689032077321,1.0070336221695964,0.005598991931096808,4.431795916387687,0.035501691162128694
437,"frozenset({'pm4-Zelo dobra', 'pm1-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'pm25-Zelo dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8032630098452883,0.9909985935302391,0.8016315049226441,0.9979689032077321,1.0070336221695964,0.005598991931096808,4.431795916387687,0.035501691162128694
479,"frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'pm1-Zelo dobra', 'pm10-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.8032630098452883,0.9909985935302391,0.8016315049226441,0.9979689032077321,1.0070336221695964,0.005598991931096808,4.431795916387687,0.035501691162128694
483,"frozenset({'pm4-Zelo dobra', 'pm1-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8032630098452883,0.9909985935302391,0.8016315049226441,0.9979689032077321,1.0070336221695964,0.005598991931096808,4.431795916387687,0.035501691162128694
509,"frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra', 'pm1-Zelo dobra', 'pm10-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.8032630098452883,0.9909985935302391,0.8016315049226441,0.9979689032077321,1.0070336221695964,0.005598991931096808,4.431795916387687,0.035501691162128694
513,"frozenset({'pm4-Zelo dobra', 'pm1-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.8032630098452883,0.9909985935302391,0.8016315049226441,0.9979689032077321,1.0070336221695964,0.005598991931096808,4.431795916387687,0.035501691162128694
540,"frozenset({'pm25-Zelo dobra', 'nox-Zelo nizka', 'pm1-Zelo dobra', 'pm10-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.8032630098452883,0.9909985935302391,0.8016315049226441,0.9979689032077321,1.0070336221695964,0.005598991931096808,4.431795916387687,0.035501691162128694
544,"frozenset({'nox-Zelo nizka', 'pm1-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.8032630098452883,0.9909985935302391,0.8016315049226441,0.9979689032077321,1.0070336221695964,0.005598991931096808,4.431795916387687,0.035501691162128694
545,"frozenset({'pm25-Zelo dobra', 'pm1-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8032630098452883,0.9909985935302391,0.8016315049226441,0.9979689032077321,1.0070336221695964,0.005598991931096808,4.431795916387687,0.035501691162128694
553,"frozenset({'pm1-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'pm25-Zelo dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8032630098452883,0.9909985935302391,0.8016315049226441,0.9979689032077321,1.0070336221695964,0.005598991931096808,4.431795916387687,0.035501691162128694
570,"frozenset({'nox-Zelo nizka', 'pm1-Zelo dobra', 'pm10-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.8032630098452883,0.9909985935302391,0.8016315049226441,0.9979689032077321,1.0070336221695964,0.005598991931096808,4.431795916387687,0.035501691162128694
577,"frozenset({'pm1-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8032630098452883,0.9909985935302391,0.8016315049226441,0.9979689032077321,1.0070336221695964,0.005598991931096808,4.431795916387687,0.035501691162128694
585,"frozenset({'pm10-Zelo dobra', 'pm1-Zelo dobra', 'pm25-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.8032630098452883,0.9909985935302391,0.8016315049226441,0.9979689032077321,1.0070336221695964,0.005598991931096808,4.431795916387687,0.035501691162128694
591,"frozenset({'pm1-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.8032630098452883,0.9909985935302391,0.8016315049226441,0.9979689032077321,1.0070336221695964,0.005598991931096808,4.431795916387687,0.035501691162128694
598,"frozenset({'pm1-Zelo dobra', 'pm10-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.8032630098452883,0.9909985935302391,0.8016315049226441,0.9979689032077321,1.0070336221695964,0.005598991931096808,4.431795916387687,0.035501691162128694
61,frozenset({'pm10-Zelo dobra'}),frozenset({'no2-Zelo dobra'}),0.8754992967651195,0.9909985935302391,0.8736427566807313,0.9978794499421668,1.0069433563850136,0.006024184949784517,4.244845075224819,0.055385057596857794
64,"frozenset({'pm10-Zelo dobra', 'pm25-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.8754992967651195,0.9909985935302391,0.8736427566807313,0.9978794499421668,1.0069433563850136,0.006024184949784517,4.244845075224819,0.055385057596857794
67,frozenset({'pm10-Zelo dobra'}),"frozenset({'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.8754992967651195,0.9909985935302391,0.8736427566807313,0.9978794499421668,1.0069433563850136,0.006024184949784517,4.244845075224819,0.055385057596857794
70,"frozenset({'nox-Zelo nizka', 'pm10-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.8754992967651195,0.9909985935302391,0.8736427566807313,0.9978794499421668,1.0069433563850136,0.006024184949784517,4.244845075224819,0.055385057596857794
73,frozenset({'pm10-Zelo dobra'}),"frozenset({'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8754992967651195,0.9909985935302391,0.8736427566807313,0.9978794499421668,1.0069433563850136,0.006024184949784517,4.244845075224819,0.055385057596857794
77,"frozenset({'nox-Zelo nizka', 'pm10-Zelo dobra', 'pm25-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.8754992967651195,0.9909985935302391,0.8736427566807313,0.9978794499421668,1.0069433563850136,0.006024184949784517,4.244845075224819,0.055385057596857794
82,"frozenset({'pm10-Zelo dobra', 'pm25-Zelo dobra'})","frozenset({'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8754992967651195,0.9909985935302391,0.8736427566807313,0.9978794499421668,1.0069433563850136,0.006024184949784517,4.244845075224819,0.055385057596857794
83,"frozenset({'nox-Zelo nizka', 'pm10-Zelo dobra'})","frozenset({'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.8754992967651195,0.9909985935302391,0.8736427566807313,0.9978794499421668,1.0069433563850136,0.006024184949784517,4.244845075224819,0.055385057596857794
87,frozenset({'pm10-Zelo dobra'}),"frozenset({'pm25-Zelo dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8754992967651195,0.9909985935302391,0.8736427566807313,0.9978794499421668,1.0069433563850136,0.006024184949784517,4.244845075224819,0.055385057596857794
118,"frozenset({'pm25-Zelo dobra', 'pm4-Zelo dobra', 'nox-Zelo nizka', 'pm10-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.8709423347398031,0.9909985935302391,0.8690857946554149,0.9978683547574446,1.0069321604208674,0.005983165882327279,4.222750713889969,0.05334387840840234
122,"frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'pm10-Zelo dobra'})","frozenset({'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.8709423347398031,0.9909985935302391,0.8690857946554149,0.9978683547574446,1.0069321604208674,0.005983165882327279,4.222750713889969,0.05334387840840234
123,"frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8709423347398031,0.9909985935302391,0.8690857946554149,0.9978683547574446,1.0069321604208674,0.005983165882327279,4.222750713889969,0.05334387840840234
131,"frozenset({'pm4-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'pm25-Zelo dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8709423347398031,0.9909985935302391,0.8690857946554149,0.9978683547574446,1.0069321604208674,0.005983165882327279,4.222750713889969,0.05334387840840234
148,"frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'pm10-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.8709423347398031,0.9909985935302391,0.8690857946554149,0.9978683547574446,1.0069321604208674,0.005983165882327279,4.222750713889969,0.05334387840840234
152,"frozenset({'pm4-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8709423347398031,0.9909985935302391,0.8690857946554149,0.9978683547574446,1.0069321604208674,0.005983165882327279,4.222750713889969,0.05334387840840234
163,"frozenset({'pm4-Zelo dobra', 'pm10-Zelo dobra', 'pm25-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.8709423347398031,0.9909985935302391,0.8690857946554149,0.9978683547574446,1.0069321604208674,0.005983165882327279,4.222750713889969,0.05334387840840234
168,"frozenset({'pm4-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.8709423347398031,0.9909985935302391,0.8690857946554149,0.9978683547574446,1.0069321604208674,0.005983165882327279,4.222750713889969,0.05334387840840234
175,"frozenset({'pm4-Zelo dobra', 'pm10-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.8709423347398031,0.9909985935302391,0.8690857946554149,0.9978683547574446,1.0069321604208674,0.005983165882327279,4.222750713889969,0.05334387840840234
726,"frozenset({'o3-Dobra', 'nox-Zelo nizka', 'pm25-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.5078481012658228,0.9909985935302391,0.5062728551336146,0.9968981943059709,1.0059531878392638,0.002996101052181843,2.901989150090369,0.012024655688766655
729,"frozenset({'o3-Dobra', 'nox-Zelo nizka'})","frozenset({'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.5078481012658228,0.9909985935302391,0.5062728551336146,0.9968981943059709,1.0059531878392638,0.002996101052181843,2.901989150090369,0.012024655688766655
730,"frozenset({'o3-Dobra', 'pm25-Zelo dobra'})","frozenset({'nox-Zelo nizka', 'no2-Zelo dobra'})",0.5078481012658228,0.9909985935302391,0.5062728551336146,0.9968981943059709,1.0059531878392638,0.002996101052181843,2.901989150090369,0.012024655688766655
734,frozenset({'o3-Dobra'}),"frozenset({'pm25-Zelo dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",0.5078481012658228,0.9909985935302391,0.5062728551336146,0.9968981943059709,1.0059531878392638,0.002996101052181843,2.901989150090369,0.012024655688766655
739,"frozenset({'o3-Dobra', 'pm25-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.5078481012658228,0.9909985935302391,0.5062728551336146,0.9968981943059709,1.0059531878392638,0.002996101052181843,2.901989150090369,0.012024655688766655
741,frozenset({'o3-Dobra'}),"frozenset({'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.5078481012658228,0.9909985935302391,0.5062728551336146,0.9968981943059709,1.0059531878392638,0.002996101052181843,2.901989150090369,0.012024655688766655
744,"frozenset({'o3-Dobra', 'nox-Zelo nizka'})",frozenset({'no2-Zelo dobra'}),0.5078481012658228,0.9909985935302391,0.5062728551336146,0.9968981943059709,1.0059531878392638,0.002996101052181843,2.901989150090369,0.012024655688766655
747,frozenset({'o3-Dobra'}),"frozenset({'nox-Zelo nizka', 'no2-Zelo dobra'})",0.5078481012658228,0.9909985935302391,0.5062728551336146,0.9968981943059709,1.0059531878392638,0.002996101052181843,2.901989150090369,0.012024655688766655
750,frozenset({'o3-Dobra'}),frozenset({'no2-Zelo dobra'}),0.5078481012658228,0.9909985935302391,0.5062728551336146,0.9968981943059709,1.0059531878392638,0.002996101052181843,2.901989150090369,0.012024655688766655
228,"frozenset({'nox-Zelo nizka', 'pm1-Zelo dobra', 'pm25-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'no2-Zelo dobra'})",0.8513080168776371,0.9574683544303797,0.8485513361462729,0.996761829236056,1.0410389279435277,0.03345085011305171,13.134466546112177,0.2651193851832951
235,"frozenset({'nox-Zelo nizka', 'pm1-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.8513080168776371,0.9574683544303797,0.8485513361462729,0.996761829236056,1.0410389279435277,0.03345085011305171,13.134466546112177,0.2651193851832951
236,"frozenset({'pm1-Zelo dobra', 'pm25-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8513080168776371,0.9574683544303797,0.8485513361462729,0.996761829236056,1.0410389279435277,0.03345085011305171,13.134466546112177,0.2651193851832951
243,frozenset({'pm1-Zelo dobra'}),"frozenset({'pm25-Zelo dobra', 'pm4-Zelo dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8513080168776371,0.9574683544303797,0.8485513361462729,0.996761829236056,1.0410389279435277,0.03345085011305171,13.134466546112177,0.2651193851832951
252,frozenset({'pm1-Zelo dobra'}),"frozenset({'pm4-Zelo dobra', 'no2-Zelo dobra'})",0.8513080168776371,0.9574683544303797,0.8485513361462729,0.996761829236056,1.0410389279435277,0.03345085011305171,13.134466546112177,0.2651193851832951
263,"frozenset({'pm1-Zelo dobra', 'pm25-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'no2-Zelo dobra'})",0.8513080168776371,0.9574683544303797,0.8485513361462729,0.996761829236056,1.0410389279435277,0.03345085011305171,13.134466546112177,0.2651193851832951
266,frozenset({'pm1-Zelo dobra'}),"frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.8513080168776371,0.9574683544303797,0.8485513361462729,0.996761829236056,1.0410389279435277,0.03345085011305171,13.134466546112177,0.2651193851832951
289,"frozenset({'nox-Zelo nizka', 'pm1-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'no2-Zelo dobra'})",0.8513080168776371,0.9574683544303797,0.8485513361462729,0.996761829236056,1.0410389279435277,0.03345085011305171,13.134466546112177,0.2651193851832951
294,frozenset({'pm1-Zelo dobra'}),"frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8513080168776371,0.9574683544303797,0.8485513361462729,0.996761829236056,1.0410389279435277,0.03345085011305171,13.134466546112177,0.2651193851832951
220,"frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'pm1-Zelo dobra', 'pm25-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.8513080168776371,0.9909985935302391,0.8485513361462729,0.996761829236056,1.0058155841425431,0.004906288759517374,2.7797812796004533,0.038885476902945304
224,"frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'pm1-Zelo dobra'})","frozenset({'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.8513080168776371,0.9909985935302391,0.8485513361462729,0.996761829236056,1.0058155841425431,0.004906288759517374,2.7797812796004533,0.038885476902945304
225,"frozenset({'pm4-Zelo dobra', 'pm1-Zelo dobra', 'pm25-Zelo dobra'})","frozenset({'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8513080168776371,0.9909985935302391,0.8485513361462729,0.996761829236056,1.0058155841425431,0.004906288759517374,2.7797812796004533,0.038885476902945304
233,"frozenset({'pm4-Zelo dobra', 'pm1-Zelo dobra'})","frozenset({'pm25-Zelo dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8513080168776371,0.9909985935302391,0.8485513361462729,0.996761829236056,1.0058155841425431,0.004906288759517374,2.7797812796004533,0.038885476902945304
248,"frozenset({'pm4-Zelo dobra', 'pm1-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.8513080168776371,0.9909985935302391,0.8485513361462729,0.996761829236056,1.0058155841425431,0.004906288759517374,2.7797812796004533,0.038885476902945304
256,"frozenset({'pm4-Zelo dobra', 'pm1-Zelo dobra', 'pm25-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.8513080168776371,0.9909985935302391,0.8485513361462729,0.996761829236056,1.0058155841425431,0.004906288759517374,2.7797812796004533,0.038885476902945304
259,"frozenset({'pm4-Zelo dobra', 'pm1-Zelo dobra'})","frozenset({'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.8513080168776371,0.9909985935302391,0.8485513361462729,0.996761829236056,1.0058155841425431,0.004906288759517374,2.7797812796004533,0.038885476902945304
270,"frozenset({'nox-Zelo nizka', 'pm1-Zelo dobra', 'pm25-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.8513080168776371,0.9909985935302391,0.8485513361462729,0.996761829236056,1.0058155841425431,0.004906288759517374,2.7797812796004533,0.038885476902945304
273,"frozenset({'nox-Zelo nizka', 'pm1-Zelo dobra'})","frozenset({'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.8513080168776371,0.9909985935302391,0.8485513361462729,0.996761829236056,1.0058155841425431,0.004906288759517374,2.7797812796004533,0.038885476902945304
277,"frozenset({'pm1-Zelo dobra', 'pm25-Zelo dobra'})","frozenset({'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8513080168776371,0.9909985935302391,0.8485513361462729,0.996761829236056,1.0058155841425431,0.004906288759517374,2.7797812796004533,0.038885476902945304
280,frozenset({'pm1-Zelo dobra'}),"frozenset({'pm25-Zelo dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8513080168776371,0.9909985935302391,0.8485513361462729,0.996761829236056,1.0058155841425431,0.004906288759517374,2.7797812796004533,0.038885476902945304
282,"frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'pm1-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.8513080168776371,0.9909985935302391,0.8485513361462729,0.996761829236056,1.0058155841425431,0.004906288759517374,2.7797812796004533,0.038885476902945304
287,"frozenset({'pm4-Zelo dobra', 'pm1-Zelo dobra'})","frozenset({'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8513080168776371,0.9909985935302391,0.8485513361462729,0.996761829236056,1.0058155841425431,0.004906288759517374,2.7797812796004533,0.038885476902945304
298,"frozenset({'pm1-Zelo dobra', 'pm25-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.8513080168776371,0.9909985935302391,0.8485513361462729,0.996761829236056,1.0058155841425431,0.004906288759517374,2.7797812796004533,0.038885476902945304
300,frozenset({'pm1-Zelo dobra'}),"frozenset({'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.8513080168776371,0.9909985935302391,0.8485513361462729,0.996761829236056,1.0058155841425431,0.004906288759517374,2.7797812796004533,0.038885476902945304
302,"frozenset({'nox-Zelo nizka', 'pm1-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.8513080168776371,0.9909985935302391,0.8485513361462729,0.996761829236056,1.0058155841425431,0.004906288759517374,2.7797812796004533,0.038885476902945304
306,frozenset({'pm1-Zelo dobra'}),"frozenset({'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8513080168776371,0.9909985935302391,0.8485513361462729,0.996761829236056,1.0058155841425431,0.004906288759517374,2.7797812796004533,0.038885476902945304
308,frozenset({'pm1-Zelo dobra'}),frozenset({'no2-Zelo dobra'}),0.8513080168776371,0.9909985935302391,0.8485513361462729,0.996761829236056,1.0058155841425431,0.004906288759517374,2.7797812796004533,0.038885476902945304
89,frozenset({'pm10-Zelo dobra'}),frozenset({'pm4-Zelo dobra'}),0.8754992967651195,0.9627566807313642,0.8709423347398031,0.9947950134944095,1.0332777049531425,0.028049537803573,7.155315240228524,0.2586809836105677
93,"frozenset({'nox-Zelo nizka', 'pm10-Zelo dobra', 'pm25-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),0.8754992967651195,0.9627566807313642,0.8709423347398031,0.9947950134944095,1.0332777049531425,0.028049537803573,7.155315240228524,0.2586809836105677
